HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN
;101152;Bjørns Internationale Skole;Institution uden enheder;Gartnerivej 5;2100;København Ø;3929 2937;principal.101152@b-i-s.dk;www.b-i-s.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Pia Drabowicz;71719111;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101153;Ingrid Jespersens Gymnasieskole;Institution uden enheder;Nordre Frihavnsgade 9;2100;København Ø;3526 3622;ijg@ijg.dk;www.ijg.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Otto Strange Møller;21480711;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101154;Niels Steensens Gymnasium;Institution uden enheder;Sankt Kjelds Gade 3;2100;København Ø;3916 2340;nsg@nsg.dk;www.nsg.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Lise Baadsgaard Jepsen;63941611;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101155;N. Zahles Gymnasieskole;Institution uden enheder;Nørre Voldgade 5;1358;København K;3369 7900;grundskolen@zahlesgym.dk;www.zahlesgym.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Anne Birgitte Klange;62513217;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101157;Sortedamskolen;Institution uden enheder;Sortedam Dossering 97;2100;København Ø;3542 7087;mail@sortedamskolen.kk.dk;www.sortedamskolen.kk.dk;1012;Folkeskoler;Grundskoler mv. ;9;Lars Aaberg, konst.;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101158;Sankt Annæ Gymnasiums Grundskole;Institution uden enheder;Sjælør Boulevard 135;2500;Valby;3646 6222;sag@sag.dk;www.sag.kk.dk;1012;Folkeskoler;Grundskoler mv. ;9;Anette Holst;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101162;Kildeskolen;Institution uden enheder;Høffdingsvej 14;2500;Valby;3879 0140;info@kildeskolen.dk;www.kildeskolen.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Niels Bergstedt;78856211;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101163;Amager's International School;Institution uden enheder;Engvej 141;2300;København S;3258 7242;office@a-i-s.dk;www.a-i-s.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Carolyn Murphy;78856017;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101168;Uddannelsescenter UiU;Institution uden enheder;Horsebakken 19;2400;København NV;3827 5000;mail@uiu.kk.dk;www.uiu.kk.dk;1026;Uddannelsesinstitutioner for unge med særlige behov;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Helle Munk;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101169;Jinnah International School;Institution uden enheder;Skjulhøj Allé 59;2720;Vanløse;3874 2100;info@jinnahskole.dk;www.jinnahschool.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;8;Anette Frandsen;75674112;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101170;Det Frie Gymnasiums Grundskole;Institution uden enheder;Møllegade 26;2200;København N;3537 1111;adm@detfri.dk;www.detfri.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Erik Gade;29344310;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101171;Det frie Gymnasium;Institution uden enheder;Møllegade 26;2200;København N;3537 1111;adm@detfri.dk;www.detfri.dk;1062;Private gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Erik Gade;29344310;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101172;Ahi International School;Institution uden enheder;Klingseyvej 8 B;2720;Vanløse;3874 0205;ahi_skole@yahoo.dk;www.ahis.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Erhan Yildiz, konst.;12594887;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101174;Amager Fælled Skole;Institution uden enheder;Sundholmsvej 2 A;2300;København S;3254 2308;mail@afs.kk.dk;www.afs.kk.dk;1012;Folkeskoler;Grundskoler mv. ;10;Yasar Cakmak;15919337;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101175;Langelinieskolen;Institution uden enheder;Holsteinsgade 41;2100;København Ø;3528 9696;mail@langelinieskolen.kk.dk;www.langelinieskolen.kk.dk;1012;Folkeskoler;Grundskoler mv. ;9;Kristian Borg;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101178;Lygten Skole;Institution uden enheder;Drejervej 21, 2.sal;2400;København NV;3531 0300;kontor@lygtenskole.dk;www.lygtenskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Malene Funch Sørensen;16224642;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101180;Al Hikma Skolen;Institution uden enheder;Ellebjergvej 50 St.;2450;København SV;3617 8511;adm@alhikma.dk;www.alhikma.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Taha Yassin;17188232;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101181;Hay Skolen;Institution uden enheder;Stubmøllevej 35;2450;København SV;3630 9949;mk@hayskolen.dk;www.hayskolen.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Mehmet Kolukisa;17120247;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101184;Sjællands Privatskole;Institution uden enheder;Nattergalevej 32;2400;København NV;3833 4727;sps@spsnet.dk;www.spsnet.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Dumus Emin Bilge;17930931;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101185;Mariendal Friskole;Institution uden enheder;Stenosgade 4 C;1616;København V;3322 7220;kontoret.101185@skolekom.dk;www.mariendalfriskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Anders Blom Salmonsen;65857510;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101188;Copenhagen City School;Institution uden enheder;Gammel Kongevej 15 C;1610;København V;3325 2248;info@cityschool.dk;www.euroschool.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Gareth P. Shearman;18592177;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101189;Al-Huda Skolen;Institution uden enheder;Vibevej 16, st.;2400;København NV;3536 0260;alhudaskolen@hotmail.com;www.alhudaskolen.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;8;Rachid Omar Hamze;18959208;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101191;Børneuniversitetet på Vesterbro;Institution uden enheder;Valdemarsgade 14;1665;København V;3325 3405;info@borneuni.dk;www.borneuni.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Gitte Svenning;19411400;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101192;IA Sprog;Institution uden enheder;Vibevej 9;2400;København NV;3888 3233;info@iasprog.dk;www.iasprog.dk;1052;Sprogcentre;Voksenuddannelsesinstitutionerne ;;Jørgen Jespersen;75206828;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101194;Studieskolen i København;Institution uden enheder;Borgergade 12;1300;København K;3318 7900;info@studieskolen.dk;www.studieskolen.dk/dansk;1052;Sprogcentre;Voksenuddannelsesinstitutionerne ;;Lars Skov;81246319;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101195;CBSI Sprogcenter;Institution uden enheder;Hejrevej 10;2400;København NV;8256 5200;cbsi.sprogcenter@bif.kk.dk;www.cbsisprogcenter.kk.dk;1052;Sprogcentre;Voksenuddannelsesinstitutionerne ;;Maja Agu, konst.;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101198;Københavns Sprogcenter;Institution uden enheder;Valdemarsgade 16;1665;København V;3321 3131;adm@kbh-sprogcenter.dk;www.kbh-sprogcenter.dk;1052;Sprogcentre;Voksenuddannelsesinstitutionerne ;;Poul Neergaard;15596104;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101201;PPR, Område Vanløse-Brønshøj;Institution uden enheder;Linde Allé 40;2720;Vanløse;3317 5820;ppr.vanloese.broenshoej@buf.kk.dk;;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Ebbe Stenbirk;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101202;Børne- og Ungdomsforvaltningen Valby/Vesterbro/Kgs.Enghave;Institution uden enheder;Gammel Køge Landevej 3;2500;Valby;3630 6501;ppr.valby@buf.kk.dk;;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Hans Kærbo;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101204;PPR-Amager;Institution uden enheder;Amager Fælledvej 49;2300;København S;3254 2478;ppr.syd@buf.kk.dk;;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Jan Lange;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101205;Studievalg København;Institution uden enheder;Valhalsgade 5;2200;København N;7248 9600;kbh@studievalg.dk;www.studievalg.dk/kbh;2023;Studievalg-centre;Centre for rådgivning og vejledning;;Torben Theilgaard;30891732;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;1;Statslige
;101206;UU København;Institution uden enheder;Korsgade 30;2200;København N;3366 2300;uu@buf.kk.dk;www.uu.kk.dk;2024;Ungdommens Uddannelsesvejledning;Centre for rådgivning og vejledning;;Peter Schantz;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101210;Københavns Kommunes Ungdomsskole, ledelsessekretariatet;Institution uden enheder;Fredericiagade 39, 4;1310;København K;3336 4470;ungdomsskolen@ungdomsskolen.kk.dk;www.ungdomsskolen.kk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Kim Brynaa;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101211;Københavns Kommunes Ungdomsskole, Nord;Institution uden enheder;Hovmestervej 17;2400;København NV;3816 0202;nord@ungdomsskolen.kk.dk;www.ungdomsskolen.kk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Torben Gundo Rasmussen;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101212;Københavns Kommunes Ungdomsskole, Vesterbro/Valby;Institution uden enheder;Ny Carlsberg Vej 35;1760;København V;3321 4818;kv@ungdomsskolen.kk.dk;www.ungdomsskolen.kk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Kirsten Vyum;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101213;Københavns Kommunes Ungdomsskole, Amager;Institution uden enheder;Jemtelandsgade 3, 3.sal;2300;København S;8232 5550;amager@ungdomsskolen.kk.dk;www.ungdomsskolen.kk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Lars Kurt Petersen;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101214;Københavns Komm. Ungdomsskole, Byhøjskolen;Institution uden enheder;Kapelvej 44;2200;København N;3539 4818;byhoejskolen@ungdomsskolen.kk.dk;www.ungdomsskolen.kk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;10;Jørgen Roed Jensen;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101215;Københavns Kommunes Ungdomsskole, Dagkursus;Institution uden enheder;Bellmannsgade 5 B, 2. sal;2100;København Ø;3317 3180;dagkursus@ungdomsskolen.kk.dk;www.ungdomsskolen.kk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Vibeke Krogslund;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101216;Grupperne - en folkeskole med særlig profil;Institution uden enheder;Suhmsgade 4, 2. sal;1125;København K;3254 4138;mail@grupperne.kk.dk;www.grupperne.kk.dk;1015;Specialskoler for børn;Grundskoler mv. ;;Kirsten Dreyer;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101217;Københavns Kommunes Ungdomsskole, Hindegade;Institution uden enheder;Hindegade 4;1303;København K;3336 4484;uih@ungdomsskolen.kk.dk;www.ungdomsskolen.kk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Preben Gregersen;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101218;Københavns Kommunes Ungdomsskole, 8. - 9. Klasse;Institution uden enheder;Hovmestervej 30;2400;København NV;3887 8309;8-9klasse@buf.kk.dk;www.ungdomsskolen.kk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Vibeke Krogslund;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101247;HF-Centret Efterslægten;Institution uden enheder;Hyrdevangen 62;2400;København NV;3396 4000;hfc@hfc.dk;www.hfc.dk;1061;Gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Anne Frausing;29556377;;;101;Københavns Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
;101252;Direktoratet for Kriminalforsorgen, VUC;Institution uden enheder;Strandgade 100K;1401;København K;7255 4612;dfk@kriminalforsorgen.dk;www.kriminalforsorgen.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Morten Bruun Petersen;53383211;;;101;Københavns Kommune;1084;Region Hovedstaden;1;Statslige
;101253;Københavns VUC;Hovedskole (institution med enheder);Vognmagergade 8;1120;København K;8232 6600;kvuc@kvuc.dk;www.kvuc.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Søren Fersløv Andersen;29575711;;;101;Københavns Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
101253;280102;Københavns VUC - Vognmagergade 8;Afdeling (underordnet enhed);Vognmagergade 8;1120;København K;8232 6600;kvuc@kvuc.dk;www.kvuc.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Søren Fersløv Andersen;29575711;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
101253;280103;Københavns VUC - Sankt Petri Passage 1;Afdeling (underordnet enhed);Sankt Petri Passage 1;1165;København K;8232 6600;kvuc@kvuc.dk;www.kvuc.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Søren Fersløv Andersen;29575711;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101256;Voksen Pædagogisk Center;Institution uden enheder;Artillerivej 126;2300;København S;3268 7336;vpc@vpckk.dk;www.vpckk.dk;1122;Øvrige MVU-institutioner;;;Hanna Feddersen;18952181;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101299;Pædagogisk IT;Institution uden enheder;Artillerivej 126, 7.;2300;København S;3268 7200;pit@buf.kk.dk;www.bufnet.kk.dk;2022;Centre for undervisningsmidler;Centre for rådgivning og vejledning;;Karl-Erik Andersen;64942212;101;Københavns Kommune;101;Københavns Kommune;1084;Region Hovedstaden;2;Kommunale
;101302;Borups Højskole København;Institution uden enheder;Frederiksholms Kanal 24;1220;København K;3312 3445;borups@borups.dk;www.borups.dk;1022;Folkehøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Jørn Wendelbo;15239913;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101303;Københavns Idrætsefterskole;Institution uden enheder;Julius Andersens Vej 25;2450;København SV;3614 2460;kontakt@kies.dk;www.kies.dk;1011;Efterskoler;Grundskoler mv. ;;Kenn Rye Andersen;27670040;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101326;Kofoeds Skole;Institution uden enheder;Nyrnberggade 1;2300;København S;3268 0233;ks@kofoedsskole.dk;www.kofoedsskole.dk;1051;Specialskoler for voksne;Voksenuddannelsesinstitutionerne ;;Carsten Jensen;15746513;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101350;Produktionsskolen på Høffdingsvej;Institution uden enheder;Høffdingsvej 22, 2.;2500;Valby;3643 0190;produktionsskolen@mail.dk;www.pskole.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Ole Devantier;21309974;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101352;Den Økologiske Produktionsskole;Institution uden enheder;Ravnsborggade 18, Baghuset;2200;København N;3536 3737;ecopro@ecopro.dk;www.ecopro.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Sisse Carelse;21878170;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101353;AFUK's Produktionsskole;Institution uden enheder;Enghavevej 82B;2450;København SV;3254 2095;adm@afuk.dk;afukpro.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Ole Nisted, konst.;26954665;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101354;Produktionsskolen k-u-b-a;Institution uden enheder;Øster Farimagsgade 16 B, Opgang F;2100;København Ø;3538 1183;adm@k-u-b-a.dk;www.k-u-b-a.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Jesper Clausen;26895111;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101376;Daghøjskolen Vera;Institution uden enheder;Struenseegade 9  1.th.;2200;København N;3539 2009;adm.vera@school.dk;www.dag-vera.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Niels Nørlem;78683619;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101380;Den Rytmiske Daghøjskole;Institution uden enheder;Øster Farimagsgade 16F, 2.;2100;København Ø;2422 9102;mail@drd.dk;www.drd.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Jakob Olsen;20418400;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101382;KBH Film&Fotoskole;Institution uden enheder;Trekronergade 126F;2500;Valby;3325 0595;admin@rampen.dk;www.rampen.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Søren Bak Sørensen;13892539;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101383;Daghøjskolen for indvandrerkvinder;Institution uden enheder;Blågårdsgade 15 B 4;2200;København N;3539 6208;skolen@dhi86.dk;www.dhi86.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Hanne Madsen;10292409;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101390;Daghøjskolen i Centrum;Institution uden enheder;Struenseegade 9, 3. tv.;2200;København N;3391 1912;post@dhic.dk;www.dhic.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Lisbeth Juul Hansen;19161978;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101392;AFUK´s daghøjskole;Institution uden enheder;Kigkurren 1;2300;København S;3254 2095;elsewith@afuk.dk;www.afukdhs.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Else Camilla With;25632796;;;101;Københavns Kommune;1084;Region Hovedstaden;5;Selvejende, private
;101401;Københavns Tekniske Skole;Hovedskole (institution med enheder);Carl Jacobsens Vej 25;2500;Valby;3586 3586;kts@kts.dk;www.kts.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Ole Heinager, direktør;19542947;;;101;Københavns Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
101401;101495;Københavns Tekniske Skole;Afdeling (underordnet enhed);Carl Jacobsens Vej 25;2500;Valby;3586 7086;kts@kts.dk;www.kts.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Ole Heinager, direktør;19542947;;;101;Københavns Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
101401;101554;Københavns Tekniske Skole;Afdeling (underordnet enhed);Rebslagervej 11;2400;København NV;3586 3486;kts@kts.dk;www.kts.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Ole Heinager, direktør;19542947;;;101;Københavns Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
